CustomerID, BCode, PBook, ProductID, ProductGroup, Sell1, Sell2, Sell3, Sell4, Sell5, Sell6, Sell7, Sell8, PriceBase, Price1, Price2, Price3, Price4, Price5, Price6, Price7, Price8, Price9, Price10, Price11, Price12
HARDGE, NB, 1, 23XHJN1250SL, QZ, 42.67, 39.88, 34.68, 10, 13.97, 33.67, 0, 0, 42.67, , , , , 17.068, , , , , , , 
HARDGE, NB, 1, 23XHJN1250SM, QZ, 42.67, 39.88, 34.68, 8.42, 11.76, 33.67, 0, 0, 42.67, , , , , 17.068, , , , , , , 
HARDGE, NB, 1, 23XHJN1250TR, QZ, 42.67, 39.88, 34.68, 6.16, 8.6, 33.67, 0, 0, 42.67, , , , , 17.068, , , , , , , 
HARDGE, NB, 1, 23XHJN1250WS, QZ, 42.67, 39.88, 34.68, 12.35, 17.25, 33.67, 0, 0, 42.67, , , , , 17.068, , , , , , , 
HARDGE, NB, 1, 23XHP1225SY, S9, 307.94, 287.79, 250.25, 39.65, 55.39, 242.96, 0, 0, 307.94, , , , , 123.176, , , , , , , 
HARDGE, NB, 1, 23XHP1240, S9, 222.06, 207.53, 180.46, 49.7, 69.44, 175.2, 0, 0, 222.06, , , , , 88.824, , , , , , , 
HARDGE, NB, 1, 23XHPN1225, S9, 231.08, 215.96, 187.79, 61.3, 85.64, 182.32, 0, 0, 231.08, , , , , 92.432, , , , , , , 
HARDGE, NB, 1, 23XHPN1225CC, S9, 325.78, 304.47, 264.76, 49.98, 69.82, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225CV, S9, 325.78, 304.47, 264.76, 48.97, 68.41, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225DU, S9, 325.78, 304.47, 264.76, 49.98, 69.83, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225JP, S9, 325.78, 304.47, 264.76, 48.97, 68.41, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225MM, S9, 325.78, 304.47, 264.76, 49.98, 69.82, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225NS, S9, 325.78, 304.47, 264.76, 49.63, 69.34, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225PK, S9, 325.78, 304.47, 264.76, 49.98, 69.83, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225SY, S9, 325.78, 304.47, 264.76, 49.98, 69.82, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225WB, S9, 325.78, 304.47, 264.76, 48.97, 68.42, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1225WS, S9, 325.78, 304.47, 264.76, 48.97, 68.42, 257.05, 0, 0, 325.78, , , , , 130.312, , , , , , , 
HARDGE, NB, 1, 23XHPN1250BD, S9, 341.06, 318.75, 277.17, 58.96, 82.37, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250BS, S9, 341.06, 318.75, 277.17, 113.84, 159.04, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250CG, S9, 341.06, 318.75, 277.17, 79.53, 111.1, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250DO, S9, 341.06, 318.75, 277.17, 109.23, 152.61, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250EH, S9, 341.06, 318.75, 277.17, 103.34, 144.38, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250JP, S9, 341.06, 318.75, 277.17, 111.45, 155.7, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250MG, S9, 341.06, 318.75, 277.17, 104.48, 145.96, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250MR, S9, 341.06, 318.75, 277.17, 111.41, 155.64, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250PE, S9, 341.06, 318.75, 277.17, 106.9, 149.35, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250SM, S9, 341.06, 318.75, 277.17, 105.47, 147.34, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250TR, S9, 341.06, 318.75, 277.17, 61.4, 85.77, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250WG, S9, 341.06, 318.75, 277.17, 111.75, 156.13, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHPN1250WS, S9, 341.06, 318.75, 277.17, 111.76, 156.13, 269.1, 0, 0, 341.06, , , , , 136.424, , , , , , , 
HARDGE, NB, 1, 23XHQN1250, QZ, 70.96, 66.32, 57.67, 21.3, 29.75, 55.99, 0, 0, 70.96, , , , , 28.384, , , , , , , 
HARDGE, NB, 1, 23XHQN1250BS, QZ, 98.18, 91.76, 79.79, 16.4, 22.92, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250CG, QZ, 98.18, 91.76, 79.79, 15.34, 21.43, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250DO, QZ, 98.18, 91.76, 79.79, 15.03, 21, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250EH, QZ, 98.18, 91.76, 79.79, 16.4, 22.91, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250MM, QZ, 98.18, 91.76, 79.79, 17.85, 24.94, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250NS, QZ, 98.18, 91.76, 79.79, 25.96, 36.27, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250PK, QZ, 98.18, 91.76, 79.79, 14.85, 20.74, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250SY, QZ, 98.18, 91.76, 79.79, 27.14, 37.91, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1250WB, QZ, 98.18, 91.76, 79.79, 16.4, 22.91, 77.47, 0, 0, 98.18, , , , , 39.272, , , , , , , 
HARDGE, NB, 1, 23XHQN1265, QZ, 85.88, 80.26, 69.79, 13.09, 18.28, 67.76, 0, 0, 85.88, , , , , 34.352, , , , , , , 
HARDGE, NB, 1, 23XPGB1250, S9, 157.69, 147.37, 128.15, 52.71, 73.65, 124.42, 0, 0, 157.69, , , , , 63.076, , , , , , , 
HARDGE, NB, 1, 23XPGQ1250, QZ, 72.7, 67.94, 59.08, 15.7, 21.93, 57.36, 0, 0, 72.7, , , , , 29.08, , , , , , , 
HARDGE, NB, 1, 24B0625, CB, 27.76, 25.94, 22.56, 3.14, 4.38, 48.48, 0, 0, 27.76, , , , , 11.104, , , , , , , 
HARDGE, NB, 1, 24B0875, CB, 49.96, 46.69, 40.6, 6.11, 8.54, 67.98, 0, 0, 49.96, , , , , 19.984, , , , , , , 
HARDGE, NB, 1, 24B1050, CB, 47.72, 44.6, 38.78, 4.98, 6.96, 57.87, 0, 0, 47.72, , , , , 19.088, , , , , , , 
HARDGE, NB, 1, 24B125, CB, 59.5, 55.61, 48.36, 7.53, 10.52, 120.22, 0, 0, 59.5, , , , , 23.80, , , , , , , 
HARDGE, NB, 1, 24B22, CB, 33.65, 31.45, 27.35, 4.35, 6.08, 51.53, 0, 0, 33.65, , , , , 13.460, , , , , , , 
HARDGE, NB, 1, 24B25, CB, 36.42, 34.04, 29.6, 4.78, 6.67, 53.96, 0, 0, 36.42, , , , , 14.568, , , , , , , 
HARDGE, NB, 1, 24B28, CB, 39.39, 36.81, 32.01, 6.02, 8.41, 60.98, 0, 0, 39.39, , , , , 15.756, , , , , , , 
HARDGE, NB, 1, 24B32, CB, 41.82, 39.08, 33.98, 12.55, 17.53, 65.8, 0, 0, 41.82, , , , , 16.728, , , , , , , 
HARDGE, NB, 1, 24B38, CB, 48.22, 45.07, 39.19, 6.76, 9.45, 77.89, 0, 0, 48.22, , , , , 19.288, , , , , , , 
HARDGE, NB, 1, 24B51, CB, 65.23, 60.96, 53.01, 9.38, 13.11, 97.14, 0, 0, 65.23, , , , , 26.092, , , , , , , 
HARDGE, NB, 1, 24B57, CB, 37.48, 35.03, 30.46, 11.8, 16.49, 58.2, 0, 0, 37.48, , , , , 14.992, , , , , , , 
HARDGE, NB, 1, 24B75, CB, 65.92, 61.61, 53.57, 20.18, 28.2, 91.82, 0, 0, 65.92, , , , , 26.368, , , , , , , 
HARDGE, NB, 1, 24BG0620, CB, 31.75, 29.67, 25.8, 3.54, 4.95, 55.82, 0, 0, 31.75, , , , , 12.700, , , , , , , 
HARDGE, NB, 1, 24BG0625, CB, 34.7, 32.43, 28.2, 3.68, 5.14, 58.65, 0, 0, 34.7, , , , , 13.88, , , , , , , 
HARDGE, NB, 1, 24BG0875, CB, 57.94, 54.15, 47.09, 6.22, 8.68, 110.42, 0, 0, 57.94, , , , , 23.176, , , , , , , 
HARDGE, NB, 1, 24BG1040, CB, 107.73, 100.68, 87.55, 14.71, 20.54, 75.22, 0, 0, 107.73, , , , , 43.092, , , , , , , 
HARDGE, NB, 1, 24BG1060, CB, 69.23, 64.7, 56.26, 9.47, 13.22, 106.97, 0, 0, 69.23, , , , , 27.692, , , , , , , 
HARDGE, NB, 1, 24BG125, CG, 69.92, 65.35, 56.83, 9.22, 12.88, 158.47, 0, 0, 69.92, , , , , 27.968, , , , , , , 
HARDGE, NB, 1, 24BG25, CG, 45.8, 42.8, 37.22, 16.06, 22.44, 69.24, 0, 0, 45.8, , , , , 18.32, , , , , , , 
HARDGE, NB, 1, 24BG32, CG, 55.69, 52.05, 45.26, 5.87, 8.2, 86.29, 0, 0, 55.69, , , , , 22.276, , , , , , , 
HARDGE, NB, 1, 24BG38, CG, 65.06, 60.8, 52.87, 8.48, 11.84, 91.26, 0, 0, 65.06, , , , , 26.024, , , , , , , 
HARDGE, NB, 1, 24BG45, CG, 72.86, 68.09, 59.21, 9.92, 13.86, 120.37, 0, 0, 72.86, , , , , 29.144, , , , , , , 
HARDGE, NB, 1, 24BG57, CG, 47.72, 44.6, 38.78, 5.92, 8.28, 86.29, 0, 0, 47.72, , , , , 19.088, , , , , , , 
HARDGE, NB, 1, 24BG75, CG, 91.77, 85.77, 74.58, 25.25, 35.28, 142.5, 0, 0, 91.77, , , , , 36.708, , , , , , , 
HARDGE, NB, 1, 24BGS35, CG, 61.76, 57.72, 50.19, 6.35, 8.87, 89.72, 0, 0, 61.76, , , , , 24.704, , , , , , , 
HARDGE, NB, 1, 24BGS45, CG, 73.39, 68.59, 59.64, 10.17, 14.21, 126.46, 0, 0, 73.39, , , , , 29.356, , , , , , , 
HARDGE, NB, 1, 24BGS65, CG, 76.52, 71.51, 62.18, 10.26, 14.33, 124.3, 0, 0, 76.52, , , , , 30.608, , , , , , , 
HARDGE, NB, 1, 24BGS865, CG, 48.22, 45.07, 39.19, 8.27, 11.55, 54.02, 0, 0, 48.22, , , , , 19.288, , , , , , , 
HARDGE, NB, 1, 24BS1050, CB, 47.72, 44.6, 38.78, 7.37, 10.3, 60.77, 0, 0, 47.72, , , , , 19.088, , , , , , , 
HARDGE, NB, 1, 24BS19, CB, 27.76, 25.94, 22.56, 4.14, 5.79, 50.14, 0, 0, 27.76, , , , , 11.104, , , , , , , 
HARDGE, NB, 1, 24BS32, CB, 46.15, 43.13, 37.5, 5.96, 8.32, 69.07, 0, 0, 46.15, , , , , 18.460, , , , , , , 
HARDGE, NB, 1, 24BSS38, CB, 137.05, 128.08, 111.37, 19.97, 27.9, 130, 0, 0, 137.05, , , , , 54.820, , , , , , , 
HARDGE, NB, 1, 24BSS45, CB, 169.49, 158.4, 137.74, 23.39, 32.68, 172.94, 0, 0, 169.49, , , , , 67.796, , , , , , , 
HARDGE, NB, 1, 24BSS51, CB, 194.47, 181.75, 158.04, 26.56, 37.11, 185.71, 0, 0, 194.47, , , , , 77.788, , , , , , , 
HARDGE, NB, 1, 24CBG100, CG, 100.26, 93.7, 81.48, 14.79, 20.66, 303.3, 0, 0, 100.26, , , , , 40.104, , , , , , , 
HARDGE, NB, 1, 24CBG150, CG, 79.11, 73.93, 64.29, 10.79, 15.07, 179.08, 0, 0, 79.11, , , , , 31.644, , , , , , , 
HARDGE, NB, 1, 24CDG125, S2, 45.75, 42.76, 37.18, 3.16, 4.41, 33.05, 0, 0, 45.75, , , , , 14.6400, , , , , , , 
HARDGE, NB, 1, 24D0828, S2, 8.25, 7.71, 6.7, 0.91, 1.27, 8.21, 0, 0, 8.25, , , , , 2.6400, , , , , , , 
HARDGE, NB, 1, 24D0835, S2, 9.33, 8.72, 7.58, 0.93, 1.3, 9.54, 0, 0, 9.33, , , , , 2.9856, , , , , , , 
HARDGE, NB, 1, 24D0838, S2, 10.19, 9.52, 8.28, 0.97, 1.35, 10.47, 0, 0, 10.19, , , , , 3.2608, , , , , , , 
HARDGE, NB, 1, 24D0842, S2, 10.84, 10.13, 8.81, 1.15, 1.6, 11.46, 0, 0, 10.84, , , , , 3.4688, , , , , , , 
HARDGE, NB, 1, 24D0851, S2, 7.6, 7.1, 6.17, 0.83, 1.15, 7, 0, 0, 7.6, , , , , 2.432, , , , , , , 
HARDGE, NB, 1, 24D0875, S2, 9.98, 9.33, 8.11, 1.09, 1.52, 11.04, 0, 0, 9.98, , , , , 3.1936, , , , , , , 
HARDGE, NB, 1, 24D1050, S2, 9.33, 8.72, 7.58, 1.16, 1.62, 9.07, 0, 0, 9.33, , , , , 2.9856, , , , , , , 
HARDGE, NB, 1, 24D1065, S2, 10.19, 9.52, 8.28, 1.21, 1.69, 10.72, 0, 0, 10.19, , , , , 3.2608, , , , , , , 
HARDGE, NB, 1, 24D1099, S2, 15.83, 14.79, 12.86, 1.73, 2.42, 16.98, 0, 0, 15.83, , , , , 5.0656, , , , , , , 
HARDGE, NB, 1, 24DAS32, S2, 16.05, 15, 13.04, 1.11, 1.55, 14.26, 0, 0, 16.05, , , , , 5.1360, , , , , , , 
HARDGE, NB, 1, 24DAS42, S2, 20.82, 19.46, 16.92, 1.66, 2.32, 16.58, 0, 0, 20.82, , , , , 6.6624, , , , , , , 
HARDGE, NB, 1, 24DAS57, S2, 16.92, 15.81, 13.75, 1.02, 1.43, 11.57, 0, 0, 16.92, , , , , 5.4144, , , , , , , 
HARDGE, NB, 1, 24DAS75, S2, 22.54, 21.07, 18.32, 1.73, 2.42, 17.37, 0, 0, 22.54, , , , , 7.2128, , , , , , , 
HARDGE, NB, 1, 24DG0620, S2, 8.45, 7.9, 6.87, 0.61, 0.85, 9.83, 0, 0, 8.45, , , , , 2.7040, , , , , , , 
HARDGE, NB, 1, 24DG0825, S2, 11.92, 11.14, 9.69, 1.03, 1.44, 11.46, 0, 0, 11.92, , , , , 3.8144, , , , , , , 
HARDGE, NB, 1, 24DG0832, S2, 13.64, 12.75, 11.09, 1.13, 1.58, 13.06, 0, 0, 13.64, , , , , 4.3648, , , , , , , 
HARDGE, NB, 1, 24DG0842, S2, 17.78, 16.62, 14.45, 1.44, 2.01, 15.18, 0, 0, 17.78, , , , , 5.6896, , , , , , , 
HARDGE, NB, 1, 24DG0851, S2, 11.49, 10.74, 9.34, 0.94, 1.32, 10.07, 0, 0, 11.49, , , , , 3.6768, , , , , , , 3.31
HARDGE, NB, 1, 24DG0865, S2, 13.23, 12.36, 10.75, 1.1, 1.53, 12.33, 0, 0, 13.23, , , , , 4.2336, , , , , , , 
HARDGE, NB, 1, 24DG0875, S2, 13.88, 12.97, 11.28, 1.2, 1.68, 12.76, 0, 0, 13.88, , , , , 4.4416, , , , , , , 
HARDGE, NB, 1, 24DG1050, S2, 14.31, 13.37, 11.63, 1.16, 1.63, 11.02, 0, 0, 14.31, , , , , 4.5792, , , , , , , 
HARDGE, NB, 1, 24DG1065, S2, 18.44, 17.23, 14.98, 1.4, 1.96, 15.4, 0, 0, 18.44, , , , , 5.9008, , , , , , , 
HARDGE, NB, 1, 13FHHS165, NL, 102.85, 96.12, 83.58, 11.18, 15.62, 72.68, 0, 0, 102.85, , , , , 41.140, , , , , , , 
HARDGE, NB, 1, 24DGS0825, S2, 11.72, 10.95, 9.52, 0.98, 1.37, 11.46, 0, 0, 11.72, , , , , 3.7504, , , , , , , 
HARDGE, NB, 1, 24DGS0832, S2, 14.31, 13.37, 11.63, 1.33, 1.86, 13.06, 0, 0, 14.31, , , , , 4.5792, , , , , , , 
HARDGE, NB, 1, 24DGS0842, S2, 16.49, 15.41, 13.4, 1.37, 1.91, 15.18, 0, 0, 16.49, , , , , 5.2768, , , , , , , 
HARDGE, NB, 1, 24DGS0857, S2, 12.14, 11.35, 9.87, 1, 1.4, 10.63, 0, 0, 12.14, , , , , 3.8848, , , , , , , 
HARDGE, NB, 1, 24DGS1065, S2, 17.13, 16.01, 13.92, 1.5, 2.09, 15.4, 0, 0, 17.13, , , , , 5.4816, , , , , , , 
HARDGE, NB, 1, 24DGS1099, S2, 25.17, 23.52, 20.45, 2.02, 2.82, 25.49, 0, 0, 25.17, , , , , 8.0544, , , , , , , 
HARDGE, NB, 1, 24DS0825, S2, 9.54, 8.92, 7.76, 0.79, 1.1, 8.46, 0, 0, 9.54, , , , , 3.0528, , , , , , , 
HARDGE, NB, 1, 24DS0832, S2, 10.84, 10.13, 8.81, 0.89, 1.24, 9.46, 0, 0, 10.84, , , , , 3.4688, , , , , , , 
HARDGE, NB, 1, 24DS0851, S2, 9.76, 9.12, 7.93, 0.85, 1.18, 7.69, 0, 0, 9.76, , , , , 3.1232, , , , , , , 
HARDGE, NB, 1, 24DS1065, S2, 12.37, 11.56, 10.05, 0.98, 1.37, 11.79, 0, 0, 12.37, , , , , 3.9584, , , , , , , 
HARDGE, NB, 1, 24DS1099, S2, 17.36, 16.22, 14.1, 0.8, 1.12, 18.68, 0, 0, 17.36, , , , , 5.5552, , , , , , , 
HARDGE, NB, 1, 24DSS45, S2, 27.1, 25.33, 22.03, 1.64, 2.3, 37.02, 0, 0, 27.1, , , , , 8.672, , , , , , , 
HARDGE, NB, 1, 24HF0816Z, CB, 0, 0, 0, 3.76, 5.25, 0, 0, 0, 0, , , , , 0.0, , , , , , , 
HARDGE, NB, 1, 24J0620, QZ, 15.96, 14.92, 12.97, 2.21, 3.09, 20.37, 0, 0, 15.96, , , , , 6.384, , , , , , , 
HARDGE, NB, 1, 24J0865, QZ, 15.45, 14.44, 12.56, 2.07, 2.89, 20.67, 0, 0, 15.45, , , , , 6.180, , , , , , , 
HARDGE, NB, 1, 24J1040, QZ, 18.22, 17.03, 14.81, 3, 4.19, 23.13, 0, 0, 18.22, , , , , 7.288, , , , , , , 
HARDGE, NB, 1, 24J1060, QZ, 20.82, 19.46, 16.92, 2.51, 3.51, 24.76, 0, 0, 20.82, , , , , 8.328, , , , , , , 
HARDGE, NB, 1, 24J25, QZ, 22.9, 21.4, 18.61, 3.24, 4.52, 30.87, 0, 0, 22.9, , , , , 9.16, , , , , , , 
HARDGE, NB, 1, 24J32, QZ, 26.19, 24.48, 21.29, 4.05, 5.66, 36.65, 0, 0, 26.19, , , , , 10.476, , , , , , , 
HARDGE, NB, 1, 24J38, QZ, 30.18, 28.21, 24.53, 4.25, 5.93, 42.83, 0, 0, 30.18, , , , , 12.072, , , , , , , 
HARDGE, NB, 1, 24J42, QZ, 27.94, 26.11, 22.7, 3.97, 5.55, 35.09, 0, 0, 27.94, , , , , 11.176, , , , , , , 
HARDGE, NB, 1, 24J51, QZ, 24.46, 22.86, 19.88, 3.62, 5.05, 32.8, 0, 0, 24.46, , , , , 9.784, , , , , , , 
HARDGE, NB, 1, 24J65, QZ, 21.51, 20.1, 17.48, 4.01, 5.6, 23.54, 0, 0, 21.51, , , , , 8.604, , , , , , , 
HARDGE, NB, 1, 24JG0620, QZ, 19.96, 18.65, 16.22, 2.34, 3.26, 25.45, 0, 0, 19.96, , , , , 7.984, , , , , , , 
HARDGE, NB, 1, 24JG0865, QZ, 19.6, 18.32, 15.93, 2.56, 3.58, 23.98, 0, 0, 19.6, , , , , 7.84, , , , , , , 
HARDGE, NB, 1, 24JG1040, QZ, 27.06, 25.29, 21.99, 3.12, 4.36, 29.15, 0, 0, 27.06, , , , , 10.824, , , , , , , 
HARDGE, NB, 1, 24JG1050, QZ, 29.67, 27.73, 24.11, 4.19, 5.86, 30.87, 0, 0, 29.67, , , , , 11.868, , , , , , , 
HARDGE, NB, 1, 24JG28, QZ, 30.71, 28.7, 24.96, 5.35, 7.48, 39.58, 0, 0, 30.71, , , , , 12.284, , , , , , , 
HARDGE, NB, 1, 24JG35, QZ, 36.26, 33.89, 29.47, 5.24, 7.32, 47.67, 0, 0, 36.26, , , , , 14.504, , , , , , , 
HARDGE, NB, 1, 24JG45, QZ, 36.42, 34.04, 29.6, 6.24, 8.71, 46.86, 0, 0, 36.42, , , , , 14.568, , , , , , , 
HARDGE, NB, 1, 24JG57, QZ, 29.84, 27.89, 24.25, 4.89, 6.83, 37.38, 0, 0, 29.84, , , , , 11.936, , , , , , , 
HARDGE, NB, 1, 24JGS28, QZ, 32.45, 30.33, 26.37, 4.64, 6.48, 41.52, 0, 0, 32.45, , , , , 12.980, , , , , , , 
HARDGE, NB, 1, 24JS25, QZ, 21.16, 19.78, 17.2, 2.72, 3.81, 32.43, 0, 0, 21.16, , , , , 8.464, , , , , , , 
HARDGE, NB, 1, 24JS35, QZ, 31.07, 29.04, 25.25, 3.24, 4.53, 42.44, 0, 0, 31.07, , , , , 12.428, , , , , , , 
HARDGE, NB, 1, 24JS42, QZ, 28.11, 26.27, 22.84, 3.55, 4.96, 37.64, 0, 0, 28.11, , , , , 11.244, , , , , , , 
HARDGE, NB, 1, 24JS51, QZ, 25.51, 23.84, 20.73, 2.84, 3.96, 33.74, 0, 0, 25.51, , , , , 10.204, , , , , , , 
HARDGE, NB, 1, 24K0825, S8, 10.94, 10.22, 8.89, 1.11, 1.54, 14.66, 0, 0, 10.94, , , , , 4.376, , , , , , , 
HARDGE, NB, 1, 24K0832, S8, 12.68, 11.85, 10.3, 1.28, 1.79, 17.37, 0, 0, 12.68, , , , , 5.072, , , , , , , 
HARDGE, NB, 1, 24K0851, S8, 9.9, 9.25, 8.04, 1.05, 1.47, 11.41, 0, 0, 9.9, , , , , 3.96, , , , , , , 
HARDGE, NB, 1, 24K1075, S8, 9.9, 9.25, 8.04, 1.05, 1.46, 10.24, 0, 0, 9.9, , , , , 3.96, , , , , , , 
HARDGE, NB, 1, 24KG0832, S8, 16.83, 15.73, 13.68, 1.41, 1.96, 22, 0, 0, 16.83, , , , , 6.732, , , , , , , 
HARDGE, NB, 1, 24KG0838, S8, 19.6, 18.32, 15.93, 1.6, 2.23, 24.12, 0, 0, 19.6, , , , , 7.84, , , , , , , 
HARDGE, NB, 1, 24KG0845, S8, 21.87, 20.44, 17.77, 1.81, 2.53, 27.6, 0, 0, 21.87, , , , , 8.748, , , , , , , 
HARDGE, NB, 1, 24KG0851, S8, 14.05, 13.13, 11.42, 1.15, 1.61, 14.87, 0, 0, 14.05, , , , , 5.620, , , , , , , 
HARDGE, NB, 1, 24KGS1065, S8, 11.64, 10.88, 9.46, 1.44, 2.01, 14.46, 0, 0, 11.64, , , , , 4.656, , , , , , , 
HARDGE, NB, 1, 24KSS0825, S8, 28.45, 26.59, 23.12, 4.9, 6.84, 115.76, 0, 0, 28.45, , , , , 11.380, , , , , , , 
HARDGE, NB, 1, 24KSS0838, S8, 41.11, 38.42, 33.41, 4.08, 5.69, 138.89, 0, 0, 41.11, , , , , 16.444, , , , , , , 
HARDGE, NB, 1, 24Q0865, QZ, 28.29, 26.44, 22.99, 4.33, 6.05, 38.03, 0, 0, 28.29, , , , , 11.316, , , , , , , 10.58
HARDGE, NB, 1, 24Q1040, QZ, 33.65, 31.45, 27.35, 4.8, 6.7, 43.07, 0, 0, 33.65, , , , , 13.460, , , , , , , 12.58
HARDGE, NB, 1, 24Q1060, QZ, 38.34, 35.83, 31.16, 4.7, 6.56, 44.51, 0, 0, 38.34, , , , , 15.336, , , , , , , 14.34
HARDGE, NB, 1, 24Q99, QZ, 41.82, 39.08, 33.98, 5.63, 7.87, 94.02, 0, 0, 41.82, , , , , 16.728, , , , , , , 15.64
HARDGE, NB, 1, 24QAS28, QZ, 76.52, 71.51, 62.18, 8.64, 12.07, 81.46, 0, 0, 76.52, , , , , 30.608, , , , , , , 
HARDGE, NB, 1, 24QAS32, QZ, 83.61, 78.14, 67.95, 8.25, 11.53, 95.37, 0, 0, 83.61, , , , , 33.444, , , , , , , 
HARDGE, NB, 1, 24QAS35, QZ, 91.6, 85.61, 74.44, 11.36, 15.86, 97.83, 0, 0, 91.6, , , , , 36.64, , , , , , , 
HARDGE, NB, 1, 24QAS42, QZ, 78.07, 72.96, 63.44, 10.05, 14.04, 107.31, 0, 0, 78.07, , , , , 31.228, , , , , , , 
HARDGE, NB, 1, 24QAS45, QZ, 77.55, 72.48, 63.03, 10.24, 14.3, 90.6, 0, 0, 77.55, , , , , 31.020, , , , , , , 
HARDGE, NB, 1, 24QAS51, QZ, 65.76, 61.46, 53.44, 9.48, 13.24, 73.91, 0, 0, 65.76, , , , , 26.304, , , , , , , 
HARDGE, NB, 1, 24QAS57, QZ, 62.46, 58.37, 50.76, 7.91, 11.05, 74.14, 0, 0, 62.46, , , , , 24.984, , , , , , , 
HARDGE, NB, 1, 24QAS65, QZ, 64.18, 59.98, 52.16, 9.36, 13.07, 54.83, 0, 0, 64.18, , , , , 25.672, , , , , , , 
HARDGE, NB, 1, 24QAS75, QZ, 67.15, 62.76, 54.57, 10.01, 13.98, 78.7, 0, 0, 67.15, , , , , 26.860, , , , , , , 
HARDGE, NB, 1, 24QG0620, QZ, 36.62, 34.22, 29.76, 4.32, 6.03, 45.38, 0, 0, 36.62, , , , , 14.648, , , , , , , 
HARDGE, NB, 1, 24QG0865, QZ, 35.92, 33.57, 29.19, 5.07, 7.09, 42.02, 0, 0, 35.92, , , , , 14.368, , , , , , , 
HARDGE, NB, 1, 24QG1040, QZ, 49.62, 46.37, 40.32, 6.97, 9.74, 52.11, 0, 0, 49.62, , , , , 19.848, , , , , , , 
HARDGE, NB, 1, 24QG1050, QZ, 54.47, 50.91, 44.27, 7.6, 10.62, 55.94, 0, 0, 54.47, , , , , 21.788, , , , , , , 20.37
HARDGE, NB, 1, 24QG1060, QZ, 47.88, 44.75, 38.91, 5.45, 7.62, 49.94, 0, 0, 47.88, , , , , 19.152, , , , , , , 
HARDGE, NB, 1, 24QGS1050, QZ, 63.49, 59.34, 51.6, 9.29, 12.98, 59.82, 0, 0, 63.49, , , , , 25.396, , , , , , , 
HARDGE, NB, 1, 24QGS28, QZ, 59.5, 55.61, 48.36, 6.4, 8.94, 90.86, 0, 0, 59.5, , , , , 23.80, , , , , , , 22.25
HARDGE, NB, 1, 24QGS35, QZ, 71.12, 66.47, 57.8, 11.39, 15.91, 103.04, 0, 0, 71.12, , , , , 28.448, , , , , , , 26.59
